MemberType,Name,DataType
property,ActualTexture,WideString
property,ColorOverrideActive,Boolean
property,Pattern,TColorOverridePattern
procedure,SetState_ActualTexture,
procedure,SetState_Default,
property,Zoom,TColorOverrideZoom
