MemberType,Name,DataType
property,LayerColors[L: Integer],TColor
property,LayerDrawingOrder[I: Integer],TLayer
property,LayerDrawingOrderCount,Integer
property,LayerNameDisplayMode,TLayerNameDisplayMode
property,LockPreRoutes,Boolean
property,LoopRemoval,Boolean
property,MinimumArcSize,Double
property,MinPadViaObjectSizeInPixels,Integer
property,MiterSize,Double
property,ModelOptions,IPCB_ModelOptions
property,MustHoldShiftToSelect,Boolean
property,NearestComponent,Boolean
property,NetListReportDialog,Boolean
property,NetListReportFile,Boolean
property,OnlySelectVisible,Boolean
property,OptionsObjectID,TOptionsObjectId
property,OriginMarkerColor,TColor
property,PadstryStability,Integer
function,PadstackUpdateFromGlobalsOnLoad,TSameNamePadstackReplacementMode
property,PadTypesDisplayMode,TFromToDisplayMode
property,PadViaFontBkColor,TColor
property,PadViaFontColor,TColor
property,PadViaFontName,TPCBString
property,PadViaFontStyle,TFontStyles
property,PadViaHalfFontSize,Integer
property,Paste_HasSameDesignator,Boolean
property,Paste_InSameClass,Boolean
property,Paste_InSameNet,Boolean
property,Paste_OnSameLayer,Boolean
property,PlaceShowDepth,Integer
property,PlaneDrawMode,TPlaneDrawMode
property,PlowThroughPolygons,Boolean
property,PolygonRepour,TPolygonRepourMode
property,PolygonThreshold,Integer
property,ProtectLockedPrimitives,Boolean
property,QuestionDelete,Boolean
property,QuestionDrag,Boolean
property,QuestionGlobalChange,Boolean
property,RedrawLayerOnToggle,Boolean
property,RemoveDuplicatesOnOutput,Boolean
property,RepeatCircular,Boolean
property,RepeatCountDefault,Integer
property,RepeatDegrees,TGeometry
property,RepeatInc,TPCBString
property,RepeatRotateItem,Boolean
property,RepeatX,TGeometry
property,RepeatXUnit,TUnit
property,RepeatY,TGeometry
property,RepeatYUnit,TUnit
property,ReportsCSV,Boolean
property,RotationStep,TAngle
property,RouteGuideColor,TColor
property,SameNamePadstackReplacementMode,TSameNamePadstackReplacementMode
property,SaveDefs,Boolean
property,SecondDimensionLine,TColor
procedure,SetState_AmbiguityThreshold(Value : Integer),
procedure,SetState_HighlightColor(Value : Cardinal),
property,ShadowsInPCB,Boolean
property,SheetAreaColor,TColor
property,SheetLineColor,TColor
property,ShowAllPrimitivesInHighlightedNets,Boolean
property,ShowComponentRefPoint,Boolean
property,ShowInvisibleObjects,Boolean
property,ShowPadNets,Boolean
property,ShowPadNumbers,Boolean
property,ShowStatusInfo,Boolean
property,ShowStatusInterval,Integer
property,ShowTestPoints,Boolean
property,ShowViaNets,Boolean
property,ShowViaSpan,Boolean
property,SingleLayerMode,Boolean
property,SnapToCentre,Boolean
property,TextToRectSize,Integer
property,TouchRectangleSelectionColor,TColor
property,UndoRedoStackSize,Integer
property,UseAmbiguityMenu,Boolean
property,UseDithered,Boolean
property,UseNetColorForHighlight,Boolean
property,UseSmartTrackEnds,Boolean
property,UseTransparent,Boolean
property,ValidateOnLoad,Boolean
property,WaivedDRCErrorColor,TColor
property,WaivedViolationColor,TColor
property,WorkspaceColor1,TColor
property,WorkspaceColor2,TColor
