MemberType,Name,DataType
function,GetState_KeepoutEnabled,Boolean
property,IsKeepoutForCopper,Boolean
property,IsKeepoutForSMDPad,Boolean
property,IsKeepoutForTHPad,Boolean
property,IsKeepoutForTrack,Boolean
property,IsKeepoutForVia,Boolean
function,IsPrimitiveInKeepoutRestriction,APrimitive : IPCB_Primitive) : Boolean
property,KeepoutRestrictions,TKeepoutRestrictionsSet
procedure,SetKeepoutPrimDefaultValues,const ARestrictions : TKeepoutRestrictionsSet
