MemberType,Name,DataType
procedure,ExportToFile,(FileName : WideString)
function,ExportToString,WideString
function,GetReferenceBody,IPCB_CopperBody
function,GetState_Hash,WideString
function,GetState_Suffix,WideString
function,GetXOffset,Integer
function,GetYOffset,Integer
property,Layer,TLayer
property,Net,IPCB_Net
procedure,SaveToSVGFile,(FileName : WideString)
property,Shape[Index: Integer],IPCB_CopperBodyShape
property,ShapeCount,Integer
